probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
INV_SEM_llama-3.1-8b_ASSET_val_1549,semantic,1,ASSET,"Two and a Half Men is an American television sitcom, which premiered on CBS on Monday, September 22, 2003.","Launched in 2003, Two and a Half Men is a US television comedy series that originally aired on CBS every Monday starting from September 22 of that year.",claude-haiku,False,high,['ACTIONS'],"The transformed text adds the unsupported claim that the show aired 'every Monday,' which is not stated in the original.",mistral-large-3,True,high,[],"All key information including the show name, premiere date, network, and country are preserved."
INV_SEM_llama-3.1-8b_ASSET_val_1551,semantic,1,ASSET,"Pethidine is also relatively contraindicated for use when a patient is suffering from liver, or kidney disease, has a history of seizures or epilepsy, has an enlarged prostate or urinary retention pro","Individuals with pre-existing conditions such as liver dysfunction or kidney impairment should exercise caution when administering pethidine. Moreover, this medication is generally not recommended for",claude-haiku,True,high,[],"Both texts convey the same contraindications for pethidine use across all specified medical conditions, with the transformed version using more formal medical language while preserving all clinical facts and recommendations.",mistral-large-3,False,high,"['MODALS', 'NEGATION']","The original text uses 'relatively contraindicated' while the transformed text uses 'should exercise caution' and 'generally not recommended', changing the modality and negation."
INV_SEM_llama-3.1-8b_ASSET_val_1556,semantic,1,ASSET,"In the early 1920s Honegger shot to fame with his ""dramatic psalm"" Le Roi David (""King David""), which is still in the choral repertoire.","Honegger catapulted to prominence in the early 20s with the composition of his dramatic oratorio, Le Roi David (""King David""), a work that remains part of the standard choral canon.",claude-haiku,False,high,['CONTENT'],The original describes Le Roi David as a 'dramatic psalm' while the transformed text calls it a 'dramatic oratorio'—these are different musical forms with distinct structural and liturgical characteristics.,mistral-large-3,True,high,[],"All key information is preserved, including the time period, the composer's rise to fame, the work's title and its enduring place in the choral repertoire."
INV_SEM_llama-3.1-8b_ASSET_val_1599,semantic,1,ASSET,"Physically, they may resemble mice, rats, voles, or hamsters, depending on the species and subfamily.","Depending on the species and subfamily in question, these animals often bear a physical resemblance to rodents such as mice, rats, voles, and hamsters.",claude-haiku,False,high,['MODALS'],"The original uses 'may' (expressing possibility/permission) while the transformed uses 'often' (expressing frequency), fundamentally changing the modal meaning.",mistral-large-3,True,high,[],"The transformed text preserves the original meaning, entities, and conditions."
INV_SEM_llama-3.1-8b_ASSET_val_1630,semantic,1,ASSET,"The Wakker Prize (in German: Wakkerpreis, in French Prix Wakker, in Italian Premio Wakker) is awarded annually by the Swiss Heritage Society to a Municipality of Switzerland for the development and pr","Every year, the Swiss Heritage Society presents the Wakker Prize (known as Wakkerpreis in German, Prix Wakker in French, or Premio Wakker in Italian) to a municipality in Switzerland that has excelled",claude-haiku,False,high,['CONTENT'],"The transformed text changes 'development and preservation of its architectural heritage' to 'excelled in preserving and cultivating its historical buildings,' which adds a requirement of excellence and narrows architectural heritage to historical buildings specifically, altering the original meaning.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences."
INV_SEM_llama-3.1-8b_ASSET_val_1631,semantic,1,ASSET,"Since then, 51 Phantom and Electric Blue Watermelon have received nominations in that same category.","Subsequent to this, both Phantom (51) and Electric Blue Watermelon have been recognized with nominations in the very same category.",claude-haiku,False,high,['CONTENT'],"The original states '51 Phantom' as an entity name, but the transformed text interprets '51' as a quantity modifier for 'Phantom', fundamentally altering the factual content and entity identity.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing changes."
INV_SEM_llama-3.1-8b_ASSET_val_1667,semantic,1,ASSET,"The Apostles' Creed, as well as other baptismal creeds, is esteemed as an example of the apostles' teachings and a defense of the Gospel of Christ.",Other baptismal creeds alongside the Apostles' Creed are revered for embodying the apostolic message and serving as a testament to the Gospel of Christ.,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original identifies the Apostles' Creed as the primary subject esteemed for two purposes (example and defense), while the transformed text shifts focus to 'other baptismal creeds' as the main agents, reversing the hierarchical emphasis and changing what is being revered.",mistral-large-3,True,high,[],"The transformed text conveys the same meaning as the original, with only minor phrasing differences."
INV_SEM_llama-3.1-8b_ASSET_val_1678,semantic,1,ASSET,"According to the Georgian chronicles, he was a son of Rev, son of Mirian III, the first Christian king of Iberia.","Georgian historical records specify that he was the offspring of Mirian III's line, specifically the son of Rev, who held the distinction of being Iberia's inaugural Christian ruler.",claude-haiku,False,high,['CONTENT'],"The transformed text incorrectly attributes the 'first Christian king' distinction to Rev instead of Mirian III, fundamentally altering the genealogical relationship described in the original.",mistral-large-3,True,high,[],"All key information is preserved, including the entities (Rev, Mirian III, Iberia), the events (being a son, being the first Christian king), and the content (Georgian chronicles, first Christian king of Iberia)."
INV_SEM_llama-3.1-8b_ASSET_val_1736,semantic,1,ASSET,"In The Tomb of the Cybermen (1967), veins and brains were visible through the domed head of the Cyberman Controller and similarly, in Attack of the Cybermen (1985) and ""The Age of Steel"" (2006), the C","In the 1967 serial The Tomb of the Cybermen, it was possible to see both veins and brain tissue through the dome-shaped head of a Cyberman controller. This visual trait is also evident in Attack of th",claude-haiku,False,medium,['CONTENT'],"The transformed text claims 'central nervous system' is visible through the dome in the 1985 and 2006 episodes, but the original specifically states only the 'brain' is visible in those episodes, not veins; this changes the factual content about what anatomical features are depicted.",mistral-large-3,True,high,[],"All key details, including entities, actions, and specific facts, are preserved between the original and transformed text."
INV_SEM_llama-3.1-8b_ASSET_val_1799,semantic,1,ASSET,Some commentators notice a connection between the character Michael K and the protagonist Josef K. in The Trial by Franz Kafka.,"Several literary analysts have observed a striking similarity between the protagonist of Franz Kafka's ""The Trial"", Josef K., and the title character of an unrelated narrative, Michael K.",claude-haiku,True,high,[],"Both texts convey the same core claim that observers/analysts have noted a connection/similarity between Michael K and Josef K from Kafka's The Trial, with only stylistic variations in phrasing.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text introduces 'literary analysts' instead of 'some commentators' and mentions 'an unrelated narrative' which is not present in the original text.
INV_SEM_llama-3.1-8b_ASSET_val_1877,semantic,1,ASSET,"South India is the area encompassing India's states of Andhra Pradesh, Karnataka, Kerala and Tamil Nadu as well as the union territories of Lakshadweep and Pondicherry, occupying 19.31% of area.","The southern region of India comprises the states of Andhra Pradesh, Karnataka, Kerala, and Tamil Nadu along with the union territories of Lakshadweep and Pondicherry, accounting for approximately one",claude-haiku,False,high,['CONTENT'],"The original specifies 19.31% of area while the transformed uses 'approximately one-fifth' (≈20%), which is a material quantitative difference that misrepresents the precise factual content.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic differences."
INV_SEM_qwen2.5-32b_ASSET_test_0020,semantic,2,ASSET,"Nevertheless, Tagore emulated numerous styles, including craftwork from northern New Ireland, Haida carvings from the west coast of Canada (British Columbia), and woodcuts by Max Pechstein.","Nonetheless, Tagore adopted various styles, such as handicrafts from northern New Ireland, Haida sculptures from Canada's western coast (British Columbia), and wood engravings by Max Pechstein.",claude-haiku,False,high,['CONTENT'],"Haida 'carvings' (three-dimensional sculptures) are not semantically equivalent to 'sculptures' (broader category), and Max Pechstein's 'woodcuts' (relief prints) are not equivalent to 'wood engravings' (incised prints using different technique).",mistral-large-3,True,high,[],"All entities, events, and content are preserved with only minor stylistic changes."
