probe_id,judge,equivalent,confidence,failures,reason,probe_subtype,tier,dataset,generator_model,base_text_preview,probe_text_preview
INV_SEM_llama-3.1-8b_ASSET_val_0791,claude-haiku,False,high,['CONTENT'],The transformed text introduces 'a makeshift sailboat fashioned from a leaf' which changes the original's 'a leaf' into something more elaborate and interpretatively different.,semantic,1,ASSET,llama-3.1-8b,"With the help of an albatross named Orville, the mice fly to the Bayou, and meet a dragonfly named Evinrude, who speeds them in a leaf to the ship where Penny is held.","With Orville the albatross as their guide, a group of mice embark on an aerial journey to the Bayou, where they encounter Evinrude the dragonfly. The agile insect propels them onward in a makeshift sa"
INV_SEM_llama-3.1-8b_ASSET_val_0795,claude-haiku,True,high,[],"Both texts identify the Sutlej River as the longest of five rivers in Punjab, with identical agents, actions, and content; only the structural presentation differs.",semantic,1,ASSET,llama-3.1-8b,"The Sutlej River (alternatively spelled as Satluj River) (,,,, and) is the longest of the five rivers that flow through the historic crossroad region of Punjab in northern India and Pakistan.","Punjab, a historic crossroads in northwestern India and eastern Pakistan, features the Sutlej River, also known as the Satluj, which is the longest of the five rivers that traverse this area."
INV_SEM_llama-3.1-8b_ASSET_val_0789,claude-haiku,True,high,[],"Both texts convey identical information about eared seals/otariids being marine mammals in family Otariidae, which is one of three pinniped groupings, with only syntactic restructuring and no change to facts or meaning.",semantic,1,ASSET,llama-3.1-8b,"The eared seals or otariids are marine mammals in the family Otariidae, one of three groupings of Pinnipeds.","Otariids, commonly known as eared seals, are a type of marine mammal belonging to the Otariidae family, which falls within one of the three categories of pinnipeds."
INV_SEM_llama-3.1-8b_ASSET_val_0799,claude-haiku,True,high,[],"Both texts convey identical information about films shot at the park, including 'This is Cinerama' as the first wide-screen feature and Esther Williams' 1950s-1960s productions, with only stylistic vocabulary changes that preserve all semantic content.",semantic,1,ASSET,llama-3.1-8b,"Numerous movies have been filmed at the park, including portions of ""This is Cinerama,"" the first feature filmed in that wide-screen format, and a string of Esther Williams films and TV specials in th","Innumerable cinematic productions have utilized the park as their filming location, showcasing segments from ""This is Cinerama,"" the pioneering feature shot in wide-screen format, alongside a successi"
INV_SEM_llama-3.1-8b_ASSET_val_0796,claude-haiku,True,high,[],"Both texts describe the same educational sequence (LaGuardia High School then Juilliard theater program) with identical factual content and the same parenthetical reference to the Fame movie, despite different stylistic formality.",semantic,2,ASSET,llama-3.1-8b,She later attended the Fiorello H. LaGuardia High School of Music & Art and Performing Arts (the high school featured in the movie Fame) before she entered the theater program at Juilliard.,"Prior to embarking on her theatrical pursuits, she matriculated at the prestigious Fiorello H. LaGuardia High School of Music & Art and Performing Arts – a renowned institution that served as the back"
INV_SEM_llama-3.1-8b_ASSET_val_0810,claude-haiku,True,high,[],"Both texts convey identical information: same dates (17-19 June 1944), same event (jubilee celebration), same person (Carl Diem), same designation/name given to the event, and same description of Diem's role (originator/founder of Olympic torch relay tradition).",semantic,1,ASSET,llama-3.1-8b,"Held from 17 June to 19 June 1944, this celebration was referred to as the ""The Jubilee Celebrations of IOC"" by Carl Diem, the originator of the modern tradition of the Olympic torch relay.","From 17 to 19 June 1944, Carl Diem, the founder of the contemporary Olympic torch relay, dubbed this commemoration ""The Jubilee Celebrations of IOC""."
INV_SEM_llama-3.1-8b_ASSET_val_0811,claude-haiku,False,high,['CONTENT'],The transformed text states 'Native' regiments 'continued to exist independently at that time' which contradicts the original's clear statement that they 'were not' amalgamated—the original leaves their status ambiguous while the transformed text incorrectly specifies they remained independent.,semantic,1,ASSET,llama-3.1-8b,"After the mutiny Following the Indian Mutiny of 1857 - 58 and the consequent abolition of the East India Company, its European regiments were amalgamated in 1860 with the British Army, but its ‘ Nativ","In the aftermath of the 1857-58 Indian Rebellion, when the British East India Company was dissolved and its remnants dismantled, the European components of its military forces were merged into the reg"
INV_SEM_llama-3.1-8b_ASSET_val_0819,claude-haiku,False,high,"['ACTIONS', 'CONTENT']",Induction into a hall of fame is a specific honor distinct from receiving an accolade as part of membership; the transformed version obscures whether he was actually inducted.,semantic,2,ASSET,llama-3.1-8b,He was inducted into the Blues Hall of Fame later the same year.,"That same year, he received a prestigious accolade as part of the Blues Hall of Fame."
INV_SEM_llama-3.1-8b_ASSET_val_0821,claude-haiku,True,high,[],"Both sentences convey identical meaning: the list's organization principle (by film and character) and the reason for it (multiple actors portraying the same characters), with only stylistic variations in word choice.",semantic,1,ASSET,llama-3.1-8b,"The list is sorted by film and character, as some characters have been portrayed by multiple actors.","The list is organized according to film and character, due to the fact that certain characters have been played by a variety of actors."
INV_SEM_llama-3.1-8b_ASSET_val_0833,claude-haiku,True,high,[],"Both texts convey the same core information: the woman located the man in a Reggio Emilia hospital where he was ill with fever, sustained by minimal chicory coffee and bread, with only minor stylistic variations that preserve all semantic content.",semantic,2,ASSET,llama-3.1-8b,"She finally found him in a hospital bed in Reggio Emilia, ill with a fever and subsisting on a daily bowl of chicory coffee and bread crust.","In Reggio Emilia, she tracked him down to a hospital room where he lay sick with a high temperature, surviving solely on a meagre diet consisting of weak chicory coffee and stale bread crumbs."
INV_SEM_llama-3.1-8b_ASSET_val_0836,claude-haiku,True,high,[],"Both texts preserve identical agents (Vladimir Mikhailovich Jurowski), actions (born, is/holds position as conductor), content (birth date April 4 1972, birthplace Moscow Russia, nationality Russian), with only grammatical restructuring.",semantic,1,ASSET,llama-3.1-8b,"Vladimir Mikhailovich Jurowski (; born April 4 1972, Moscow, Russia) is a Russian conductor.","Born on April 4, 1972, in Moscow, Russia, Vladimir Mikhailovich Jurowski holds the position of Russian conductor."
INV_SEM_llama-3.1-8b_ASSET_val_0850,claude-haiku,True,high,[],"Both sentences describe the same action (Mather and Boslough documenting/presenting team work in 'The Very First Light' to a general/broad audience) with preserved agents, actions, and content.",semantic,1,ASSET,llama-3.1-8b,"In the book The Very First Light, Mather with co-author John Boslough chronicled his team's work for the general public.","In ""The Very First Light,"" co-authored by John Boslough, Mather presented his team's scientific findings to a broad audience."
INV_SEM_llama-3.1-8b_ASSET_val_0840,claude-haiku,True,high,[],"Both texts convey the same essential information: Nicholas B. Suntzeff wrote a commemorative piece about Olin Eggen (1919-1998) dated October 6, 1998, published in NOAO Newsletter No. 56, December 1998.",semantic,1,ASSET,llama-3.1-8b,"References External links ""A Remembrance of Olin Eggen — 1919 – 1998"", by Nicholas B. Suntzeff, 6 October 1998; NOAO Newsletter, No. 56, December 1998.","A tribute to Olin Eggen was penned by Nicholas B. Suntzeff in a commemorative piece dated 6th October, 1998. It was published within the pages of the December 1998 issue of NOAO Newsletter, No. 56."
INV_SEM_llama-3.1-8b_ASSET_val_0865,claude-haiku,False,high,['CONTENT'],"Movie titles are altered: 'The Curse of the Were-Rabbit' becomes 'The Were-Rabbit Curse' and 'The Demon Barber of Fleet Street' becomes 'The Fleet Street Demon Barber', changing official film titles.",semantic,2,ASSET,llama-3.1-8b,"She expanded her range, her more recent films are Fight Club, Wallace & Gromit: The Curse of the Were-Rabbit, and Tim Burton's Charlie and the Chocolate Factory, Corpse Bride, Big Fish, and Sweeney To","She has broadened her repertoire with more contemporary movies such as Fight Club, Wallace & Gromit: The Were-Rabbit Curse, and Tim Burton's productions including Charlie and the Chocolate Factory, Co"
INV_SEM_llama-3.1-8b_ASSET_val_0858,claude-haiku,True,high,[],"Both texts identify the same entities (Tupaiidae, Ptilocercidae, Scandentia) and convey the same relationship (these families and order comprise a complete group), just with different grammatical structure.",semantic,2,ASSET,llama-3.1-8b,They make up the families Tupaiidae and Ptilocercidae and the entire order Scandentia.,"Comprising both Tupaiidae and Ptilocercidae families, as well as the complete Scandentia order."
INV_SEM_llama-3.1-8b_ASSET_val_0871,claude-haiku,False,high,"['AGENTS', 'ACTIONS']","The original states Frederick had it built by Nering (Frederick as primary agent commissioning the work), while the transformed states Nering designed it at Sophie Charlotte's behest and Frederick constructed it (different agency structure and roles).",semantic,1,ASSET,llama-3.1-8b,Frederick had a summer residence built there for Sophie Charlotte by the architect Johann Arnold Nering between 1695 and 1699.,"Between 1695 and 1699, Johann Arnold Nering designed a summer villa in that location at the behest of Sophie Charlotte, which Frederick constructed."
INV_SEM_llama-3.1-8b_ASSET_val_0873,claude-haiku,True,high,[],"Both texts convey identical information: same person (George Walker Bush/George W. Bush), same birth date (July 6, 1946), same presidential position (43rd President of the United States), and same tenure period (2001-2009, expressed as duration or explicit years).",semantic,1,ASSET,llama-3.1-8b,"George Walker Bush (; born July 6, 1946) served as the 43rd President of the United States from 2001 to 2009.","Born on July 6, 1946, George W. Bush occupied the office of the 43rd US President for eight years, spanning from 2001 through 2009."
