probe_id,model,probe_family,probe_subtype,tier,dataset,generator_model,base_item_id,scoring_method,rule_score,judge_verified,final_score,similarity,read_delta,overlap,detail_found,base_readability,probe_readability,rule_reason,critical_detail,detail_exact_match,detail_word_overlap,judge_1_name,judge_1_equiv,judge_1_confidence,judge_2_name,judge_2_equiv,judge_2_confidence,base_output_preview,probe_output_preview
SC_ASSET_val_1170,flan-t5-xl,shortcut,detail_generic_qualifying,2,ASSET,template_based,ASSET_val_1170,rule_only,1,,1,0.5625,6.97,,,6.94,13.9,"detail_preserved=YES,exact=YES",especially when combined with existing infrastructure problems,True,1.0,,,,,,,Vättern is the largest body of potable water in the world.,"It has been suggested that Vättern is the largest body of potable water in the world, especially when combined with existing infrastructure problems."
SC_ASSET_val_1171,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1171,rule_only,1,,1,0.75,2.87,,,7.63,10.5,"detail_preserved=YES,exact=YES",except in regions with active conflict zones,True,1.0,,,,,,,French troops land at Kilcummin in County Mayo to help the Irish rebellion.,"French troops land at Kilcummin in County Mayo to help the Irish rebellion, except in regions with active conflict zones."
SC_ASSET_val_1172,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1172,rule_only,1,,1,0.7907,4.47,,,12.31,16.79,"detail_preserved=YES,exact=YES",especially when combined with existing infrastructure problems,True,1.0,,,,,,,The game also features co-operative play (co-op) which allows players to complete the story based single player mode together.,"The game also features co-operative play (co-op) which allows players to complete the story based single player mode together, especially when combined with existing infrastructure problems."
SC_ASSET_val_1173,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1173,rule_only,1,,1,0.7778,1.64,,,12.78,14.41,"detail_preserved=YES,exact=YES",except in regions with active conflict zones,True,1.0,,,,,,,"The psychological state of sympathy is closely linked with that of compassion, empathy and empathic concern.","The psychological state of sympathy is closely linked with that of compassion, empathy and empathic concern, except in regions with active conflict zones."
SC_ASSET_val_1174,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1174,rule_only,1,,1,0.8085,4.01,,,9.62,13.62,"detail_preserved=YES,exact=YES",which experts say could worsen without intervention,True,1.0,,,,,,,"The Shaolin Monastery or Shaolin Temple is a Chán Buddhist temple at Song Shan near Zhengzhou City Henan Province in Dengfeng, China.","The Shaolin Monastery or Shaolin Temple is a Chán Buddhist temple at Song Shan near Zhengzhou City Henan Province in Dengfeng, China, which experts say could worsen without intervention."
SC_ASSET_val_1175,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1175,rule_only,0,,0,1.0,0.0,,,9.09,9.09,"detail_preserved=NO,exact=NO",particularly for communities with limited resources,False,0.2,,,,,,,"During the play, Violet signs the marriage document with her left hand to invalidate the bill.","During the play, Violet signs the marriage document with her left hand to invalidate the bill."
SC_ASSET_val_1176,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1176,rule_only,1,,1,0.5714,4.8,,,6.28,11.07,"detail_preserved=YES,exact=YES",which experts say could worsen without intervention,True,1.0,,,,,,,"One is the integer before two, and after zero.","As a number One is the integer before two, and after zero, which experts say could worsen without intervention."
SC_ASSET_val_1177,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1177,rule_only,1,,1,0.7273,2.78,,,11.26,14.04,"detail_preserved=YES,exact=YES",which experts say could worsen without intervention,True,1.0,,,,,,,The storm dropped heavy rainfall near its landfall location but little precipitation elsewhere.,"The storm dropped heavy rainfall near its landfall location but little precipitation elsewhere, which experts say could worsen without intervention."
SC_ASSET_val_1178,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1178,rule_only,0,,0,1.0,0.0,,,11.68,11.68,"detail_preserved=NO,exact=NO",particularly for communities with limited resources,False,0.2,,,,,,,"From about 200 to 30 million years ago, the North American Plate was in continual collision with the Farallon Plate.","From about 200 to 30 million years ago, the North American Plate was in continual collision with the Farallon Plate."
SC_ASSET_val_1179,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1179,rule_only,1,,1,0.7586,5.19,,,8.76,13.95,"detail_preserved=YES,exact=YES",particularly during extreme weather events,True,1.0,,,,,,,"The British described Cheema as a powerful and united, but quarrelsome tribe.","The British described Cheema as a powerful and united, but quarrelsome tribe, particularly during extreme weather events."
SC_ASSET_val_1180,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1180,rule_only,1,,1,0.75,5.8,,,5.88,11.68,"detail_preserved=YES,exact=YES",despite significant government investment since 2018,True,1.0,,,,,,,"As of 2007, a maximum of two builders can be inducted in one year.","As of 2007, a maximum of two builders can be inducted in one year, despite significant government investment since 2018."
SC_ASSET_val_1181,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1181,rule_only,1,,1,0.7059,3.73,,,5.88,9.62,"detail_preserved=YES,exact=YES",with the highest rates observed in coastal regions,True,1.0,,,,,,,"Synopsis Place: A Spanish state prison, a few miles from Seville Time: Late 1700s.","Synopsis Place: A Spanish state prison, a few miles from Seville Time: Late 1700s, with the highest rates observed in coastal regions."
SC_ASSET_val_1182,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1182,rule_only,1,,1,0.5,5.48,,,9.45,14.93,"detail_preserved=YES,exact=YES",according to a 2024 report by the United Nations,True,1.0,,,,,,,"Before the outbreak's end, Andover, Kansas, would record the year's only F5 tornado.","Andover, Kansas, would record the year's only F5 tornado (see Andover, Kansas Tornado Outbreak), according to a 2024 report by the United Nations."
SC_ASSET_val_1183,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1183,rule_only,1,,1,0.7778,4.22,,,8.35,12.57,"detail_preserved=YES,exact=YES",according to a 2024 report by the United Nations,True,1.0,,,,,,,"The Hanseatic city of Greifswald is enclosed by the district, but does not belong to it.","The Hanseatic city of Greifswald is enclosed by the district, but does not belong to it, according to a 2024 report by the United Nations."
SC_ASSET_val_1184,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1184,rule_only,1,,1,0.8679,4.3,,,10.5,14.8,"detail_preserved=YES,exact=YES",particularly during extreme weather events,True,1.0,,,,,,,"The team with home-ice advantage hosts Games 1, 2, 5 and 7, while the opponent hosts Games 3, 4 and 6 (Games 5 – 7 are played ""if necessary"").","The team with home-ice advantage hosts Games 1, 2, 5 and 7, while the opponent hosts Games 3, 4 and 6 (Games 5 – 7 are played ""if necessary""), particularly during extreme weather events."
SC_ASSET_val_1185,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1185,rule_only,1,,1,0.7273,5.3,,,9.14,14.44,"detail_preserved=YES,exact=YES",especially when combined with existing infrastructure problems,True,1.0,,,,,,,A fugue forms the development section of the last movement of his piano sonata op.,"A fugue forms the development section of the last movement of his piano sonata op, especially when combined with existing infrastructure problems."
SC_ASSET_val_1186,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1186,rule_only,1,,1,0.6957,5.7,,,2.65,8.35,"detail_preserved=YES,exact=NO",particularly during extreme weather events,False,0.8,,,,,,,The show is not on the air in the United States.,"The show is not on the air in the United States, especially during extreme weather events."
SC_ASSET_val_1187,flan-t5-xl,shortcut,detail_generic_qualifying,2,ASSET,template_based,ASSET_val_1187,rule_only,1,,1,0.5185,6.47,,,5.23,11.7,"detail_preserved=YES,exact=YES",according to a 2024 report by the United Nations,True,1.0,,,,,,,He performed for white audiences in the 1900s.,"He performed on a regular basis for white audiences in the 1900s, according to a 2024 report by the United Nations."
SC_ASSET_val_1188,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1188,rule_only,0,,0,0.9811,0.47,,,19.57,20.04,"detail_preserved=NO,exact=NO",particularly during extreme weather events,False,0.0,,,,,,,"The formation of Armenian revolutionary groups began around the end of the Russo-Turkish War of 1878 and intensified with the first introduction of Article 166 of the Ottoman Penal code 166, and the r","The formation of Armenian revolutionary groups began roughly around the end of the Russo-Turkish War of 1878 and intensified with the first introduction of Article 166 of the Ottoman Penal code 166, a"
SC_ASSET_val_1189,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1189,rule_only,1,,1,0.8,5.06,,,7.82,12.88,"detail_preserved=YES,exact=YES",particularly during extreme weather events,True,1.0,,,,,,,"The district was created in 1817 as Bilsteiner Kreis, in 1819 the capital was set to be Olpe.","The district was created in 1817 as Bilsteiner Kreis, in 1819 the capital was set to be Olpe, particularly during extreme weather events."
SC_ASSET_val_1190,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1190,rule_only,1,,1,0.8444,6.15,,,8.9,15.04,"detail_preserved=YES,exact=YES",particularly for communities with limited resources,True,1.0,,,,,,,"Its symbol is ""$"", with ""RD $"" used when distinction from other pesos (or dollars) is required; its ISO 4217 code is ""DOP"".","Its symbol is ""$"", with ""RD $"" used when distinction from other pesos (or dollars) is required; its ISO 4217 code is ""DOP"", particularly for communities with limited resources."
SC_ASSET_val_1191,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1191,rule_only,1,,1,0.8085,2.11,,,16.4,18.51,"detail_preserved=YES,exact=YES",according to a 2024 report by the United Nations,True,1.0,,,,,,,"His oeuvre revolutionized the traditional tango into a new style termed nuevo tango, incorporating elements from jazz and classical music.","His oeuvre revolutionized the traditional tango into a new style termed nuevo tango, incorporating elements from jazz and classical music, according to a 2024 report by the United Nations."
SC_ASSET_val_1192,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1192,rule_only,0,,0,1.0,0.0,,,10.56,10.56,"detail_preserved=NO,exact=NO",particularly for communities with limited resources,False,0.0,,,,,,,The attempts at mutiny in 1915 and the Lahore conspiracy trials were still in public attention.,The attempts at mutiny in 1915 and the Lahore conspiracy trials were still in public attention.
SC_ASSET_val_1193,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1193,rule_only,0,,0,1.0,0.0,,,12.04,12.04,"detail_preserved=NO,exact=NO",particularly for communities with limited resources,False,0.0,,,,,,,"Finally, the town had no cultural life that could offer competition to Wagner's own artistic dominance.","Finally, the town had no cultural life that could offer competition to Wagner's own artistic dominance."
SC_ASSET_val_1194,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1194,rule_only,0,,0,1.0,0.0,,,18.2,18.2,"detail_preserved=NO,exact=NO",with the highest rates observed in coastal regions,False,0.167,,,,,,,"To help ease the resumption of services after the storm passes, CN also issued an embargo with the Association of American Railroads against all deliveries to points south of Osyka, Mississippi.","To help ease the resumption of services after the storm passes, CN also issued an embargo with the Association of American Railroads against all deliveries to points south of Osyka, Mississippi."
SC_ASSET_val_1195,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1195,rule_only,1,,1,0.7568,3.37,,,7.97,11.34,"detail_preserved=YES,exact=YES",except in regions with active conflict zones,True,1.0,,,,,,,Key (v) indicates the actor or actress lent only his or her voice for his or her film character.,"Key (v) indicates the actor or actress lent only his or her voice for his or her film character, except in regions with active conflict zones."
SC_ASSET_val_1196,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1196,rule_only,1,,1,0.7778,2.44,,,9.93,12.36,"detail_preserved=YES,exact=YES",with the highest rates observed in coastal regions,True,1.0,,,,,,,There are fewer Western expatriates than in the larger centers of Abu Dhabi and Dubai.,"There are fewer Western expatriates than in the larger centers of Abu Dhabi and Dubai, with the highest rates observed in coastal regions."
SC_ASSET_val_1197,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1197,rule_only,1,,1,0.8,1.46,,,13.95,15.4,"detail_preserved=YES,exact=YES",except in regions with active conflict zones,True,1.0,,,,,,,"Surface pressures gradually decreased across the region, with a weak low pressure area developing on September 19.","Surface pressures gradually decreased across the region, with a weak low pressure area developing on September 19, except in regions with active conflict zones."
SC_ASSET_val_1198,flan-t5-xl,shortcut,detail_generic_qualifying,1,ASSET,template_based,ASSET_val_1198,rule_only,1,,1,0.8302,4.18,,,15.25,19.43,"detail_preserved=YES,exact=YES",especially when combined with existing infrastructure problems,True,1.0,,,,,,,"Figaro arrives and tries to initiate the beginning of the wedding festivities, but the Count stops him and asks who wrote the anonymous note given to him by Basilio.","Figaro arrives and tries to initiate the beginning of the wedding festivities, but the Count stops him and asks who wrote the anonymous note given to him by Basilio, especially when combined with exis"
