probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
INV_SEM_llama-3.1-70b_ASSET_val_0930,semantic,1,ASSET,Fellow automotive customizer Darryl Starbird purchased the vehicle from Roth in 1967 for US $750.00.,"In 1967, Darryl Starbird, a colleague of Roth's in the automotive customization field, acquired the vehicle for a sum of $750.00.",claude-haiku,False,high,['AGENTS'],"The original states Starbird purchased from Roth, implying Roth was the seller; the transformed text describes Starbird as 'a colleague of Roth's,' ambiguously omitting the seller-buyer relationship.",mistral-large-3,True,high,[],"All entities, actions, and facts are preserved."
INV_SEM_llama-3.1-70b_ASSET_val_1039,semantic,1,ASSET,"157 – 69 and are regarded by some as the cultural ancestors of the Western Turks – the present-day inhabitants of Azerbaijan, Turkey, and Turkmenistan.","Certain individuals consider the people from 157 to 69 to be the cultural precursors of the Western Turks, who are now the modern-day residents of countries such as Azerbaijan, Turkey, and Turkmenista",claude-haiku,False,high,['CONTENT'],"The original refers to a numbered entity or period ('157 – 69') while the transformed text misinterprets this as 'people from 157 to 69', fundamentally changing what is being discussed.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic changes."
INV_SEM_llama-3.1-70b_ASSET_val_1046,semantic,1,ASSET,Blood vessels and nerves enter the glands at the hilum and gradually branch out into the lobules.,"The hilum serves as the entry point for blood vessels and nerves into the glands, from which they progressively extend and divides into the lobules.",claude-haiku,False,high,['GRAMMAR'],The transformed text contains a grammatical error ('extend and divides' is subject-verb disagreement) and slightly alters the original meaning by suggesting blood vessels and nerves divide into lobules rather than branch out within them.,mistral-large-3,True,high,[],"The transformed text preserves the same entities (blood vessels, nerves, glands, hilum, lobules), events (enter, branch out), and content (entry point and progressive extension into lobules)."
INV_SEM_llama-3.1-70b_ASSET_val_1047,semantic,1,ASSET,"Following the murder of Van Gogh, tens of thousands gathered in the center of Amsterdam to mourn Van Gogh's death.","In the aftermath of Van Gogh's assassination, a massive crowd of tens of thousands converged in central Amsterdam to pay their respects and grieve the loss of Van Gogh.",claude-haiku,False,high,['CONTENT'],"The original states Van Gogh was murdered, but historical fact is Van Gogh died by suicide in 1890; the transformed text uses 'assassination' which implies intentional killing by another person, compounding the factual error and changing the nature of the event.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved despite slight differences in phrasing."
INV_SEM_llama-3.1-70b_ASSET_val_1125,semantic,1,ASSET,"After the end of the fifth overtime period, managers Conn Smythe of the Maple Leafs and Art Ross of the Bruins asked league president Frank Calder to suspend the game, but Calder refused.","Following the conclusion of the fifth overtime, the respective team managers, Conn Smythe from the Maple Leafs and Art Ross from the Bruins, requested that league president Frank Calder postpone the g",claude-haiku,False,high,['ACTIONS'],Asking to 'suspend' a game is semantically different from requesting to 'postpone' it; suspension typically means cancellation while postponement means rescheduling for later.,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences."
INV_SEM_llama-3.1-70b_ASSET_val_1232,semantic,1,ASSET,If you are reading this page it is possible that this has happened to your RfA.,"If this page is visible to you, it may be because you have experienced this issue with your RfA.",claude-haiku,False,high,"['CONTENT', 'MODALS']","The original states a possibility about the page's existence/content, while the transformed version assumes a causal relationship ('because') between visibility and experiencing an issue, changing the logical structure and certainty of the claim.",mistral-large-3,True,high,[],"All criteria including agents, actions, modals, negation, conditions, and content are preserved."
INV_SEM_llama-3.1-70b_ASSET_val_1246,semantic,1,ASSET,Tag team match for the World Tag Team Championship 08: 51 2 Chavo Guerrero (c) defeated Jimmy Wang Yang.,"In a world tag team championship contest, Chavo Guerrero, the reigning titleholder, emerged victorious over Jimmy Wang Yang at 08:51.",claude-haiku,False,high,"['AGENTS', 'ACTIONS']","Original describes a tag team match with two competitors, but transformed describes a singles match; original shows Chavo Guerrero defeated Jimmy Wang Yang, but tag team context requires tag partners which are absent in both versions.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor rephrasing."
INV_SEM_llama-3.1-70b_ASSET_val_1248,semantic,1,ASSET,"Super Mario RPG: Legend of the Seven Stars, often shortened and officially known in Japan as, is a hybrid adventure / console role-playing game developed and published by Square (now Square Enix) and ","Developed and published jointly by Nintendo and Square, now known as Square Enix, Super Mario RPG: Legend of the Seven Stars is a console role-playing game that combines elements of adventure, and is ",claude-haiku,False,high,['CONTENT'],"The original specifies 'hybrid adventure / console role-playing game' while the transformed text states 'console role-playing game that combines elements of adventure,' which omits the explicit 'hybrid adventure' characterization and changes the grammatical structure of the game description.",mistral-large-3,True,high,[],All key information is preserved and rephrased accurately.
INV_SEM_llama-3.1-70b_ASSET_val_1285,semantic,1,ASSET,2002: shuttle bus service is replaced by the suspended monorail called the SkyTrain connects the terminal building with the InterCity train station.,"In 2002, the shuttle bus service was superseded by a monorail system known as the SkyTrain, which establishes a link between the terminal building and the InterCity railway station via an elevated tra",claude-haiku,False,high,['CONTENT'],"The original states the monorail is 'suspended' (hanging/elevated), but the transformed text adds 'via an elevated track' which is interpretive detail not in the original, and more critically, the original's awkward grammar suggests the monorail itself may be described as suspended/incomplete, while the transformation reframes this as a completed system with specific infrastructure details.",mistral-large-3,True,high,[],"All key elements including entities, actions, and content are preserved with only minor phrasing differences."
INV_SEM_llama-3.1-70b_ASSET_val_1294,semantic,1,ASSET,"In the match, Kenny grabbed a steel chair and inserted the chair on Triple H's left knee, similar to what the group did to Michaels.","During the match, Kenny obtained a steel chair and placed it on Triple H's left knee in a manner reminiscent of the injury the group had previously inflicted on Michaels.",claude-haiku,True,high,[],"Both texts describe the same action (Kenny using a steel chair on Triple H's left knee) with the same comparative reference to what was done to Michaels, with only stylistic variations in word choice.",mistral-large-3,False,high,['ACTIONS'],The action 'inserted' is not semantically equivalent to 'placed'
INV_SEM_llama-3.1-70b_ASSET_val_0650,semantic,1,ASSET,"Games released by Sunflowers include the Anno series (Anno 1602, Anno 1503, and Anno 1701), Black Sea Studios' Knights of Honor and SEK's ParaWorld.","The portfolio of games published by Sunflowers comprises titles such as the Anno franchise, which encompasses Anno 1602, Anno 1503, and Anno 1701, in addition to Black Sea Studios' Knights of Honor an",claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original states Sunflowers 'released' games, but transformed says 'published'; more critically, original attributes ParaWorld to 'SEK' while transformed attributes it to 'SEK' but the connection is ambiguous—original clearly links ParaWorld to SEK as developer/creator, but transformed's phrasing 'ParaWorld from SEK' could be misinterpreted.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with no changes in modals, negation, or conditions."
